 Processo ; Contramarca ; Navio ; IMO ; ATD ; ATA ; Bandeira ; Tipo Navio ; Agente Navegacao ; Porto Seguinte ; Porto Procedente ; Motivo Escala ; Local Atribuido ; Morada Agente ; Telefone Agente ; Email Agente ; Indicativo Chamada ; GT ; TAL ; Comprimento ; Calado Maximo ; Porto Registo ; Armador ; Nome Anterior ; Tipo ; TAB ; DWT ; Boca Sinal ; Velocidade Maxima ; Tipo Trafego ; Certificado Verde ; Data Construcao ; Capacidade Teus 
 LIS201600026 ;" """"04012016000026"""" "; MAGELLAN ;8217881; 2016-01-10 21:02 ; 2016-01-09 23:05 ; Bahamas, Ilhas ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; FUNCHAL ; AMSTERDAM ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; C6BR5 ;46052;0; 221.57 ; 7.7 ; BSNAS ; CRUISE MARITIME VOYAGES ;;361;0;7186; 28.01 ;0;1; CS ; Sat Jun 01 00:00:00 GMT 1985 ;0
 LIS201600038 ;" """"04012016000038"""" "; BAHIA TRES ;9428671; 2016-01-11 08:40 ; 2016-01-09 17:44 ; Espanha ; Tanque Petroleiro ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SINES ; SINES ; 18 - DESCARGA ; 520 - EST.ASSIST.NAVAL PORTO LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; EADC ;4969;0; 99.8 ;6; ESSCT ; MURELOIL ;;101;1859;6920;18;0;1; C69 ; Mon Apr 30 00:00:00 GMT 2007 ;0
 LIS201600021 ;" """"04012016000021"""" "; BOREALIS ;9122552; 2016-01-11 17:50 ; 2016-01-11 06:02 ; Holanda ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; GIBRALTAR ; SOUTHAMPTON ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; PDGS ;61849;0; 237.95 ;8; NLRTM ; HOLLAND AMERICA LINE (CARNIVAL) ;;361;29017;6354; 32.29 ; 22.5 ;1; CA ; Mon Jan 01 00:00:00 GMT 1996 ;0
 LIS201600015 ;" """"04012016000015"""" "; ARIES J ;9514767; 2016-01-11 20:34 ; 2016-01-11 13:57 ; Chipre ; Misto - Carga geral / Contentores ; OREY COMERCIO NAVEGACAO,SA ; SANTA CRUZ DE TENERIFE ; VILLAGARCIA DE AROSA ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Rua Castilho , 14 – 4º ;210958272; lisboa@orey-shipping.com ; 5BDS3 ;10585;0; 151.72 ; 8.5 ; CYLMS ; MIGLIO SHIPPING CO LTD ;;339;0;12892; 23.4 ;0;1; CS ; 2011-01-05 00:00:00.0 ;0
 LIS201600036 ;" """"04012016000036"""" "; KARIN SCHEPERS ;9404077; 2016-01-11 21:11 ; 2016-01-10 08:06 ; Antigua e Barbuda ; Porta-contentores ; GARLAND NAVEGACAO,LDA. ; LEIXOES ; ROTTERDAM ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; V2HS3 ;7852;0; 140.6 ; 6.1 ; AGSJO ; HS SCHIFFAHRTS ;;310;0;9340; 22.01 ;0;1; CS ; 2007-01-01 00:00:00.0 ;803
 LIS201502729 ;" """"04012015002733"""" "; PELEUS ;9409613; 2016-01-12 00:27 ; 2016-01-06 17:52 ; Antigua e Barbuda ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; ALTO  MAR ; ROSTOCK ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; V2FV2 ;2452;0; 87.84 ; 5.6 ; AGSJO ; PELEUS SCHIFFAHRTS GMBH & CO ;;335;1369;3660; 12.8 ;0;1; CA ; 2009-05-29 00:00:00.0 ;0
 LIS201600030 ;" """"04012016000029"""" "; KIMBERLY  C ;9558050; 2016-01-12 07:07 ; 2016-01-10 12:40 ; Reino Unido ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; MARIN (PONTEVEDRA) ; LA PALLICE ; 18 - DESCARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; 2EIQ9 ;4151;0; 106.07 ; 6.83 ; GBCOW ; CARISBROOKE SHIPPING LTD ;;335;0;6750; 15.5 ;0;1; CS ; Sat Jun 04 00:00:00 GMT 2011 ;0
 LIS201501761 ;" """"04012015001761"""" "; MONTEVIL ;7911416; 2016-01-12 14:43 ; 2015-08-20 12:25 ; Portugal ; Rebocador ; PORTMAR-AGENCIA DE NAVEGACAO LDA ; SETUBAL ; SETUBAL ; 40 - TREM DE REBOQUE - REBOCADO ; 150 - CAIS NORTE DA DOCA DE ALCANTARA ; Rua da Cintura do Porto de Lisboa, Armazém 20 – 2º Piso ;218391880; lisboa.office@portmar.pt ; LX-123-RC ;384;0; 38.84 ; 3.4 ; PTLIS ; EPINOSUL-EMP.PILOTAGEM DE NORTE SUL E SERVIÇOS, SARL ;;431;30;384; 9.1 ;0;3; CS ; Sat Jan 01 00:00:00 GMT 1983 ;0
 LIS201600001 ;" """"04012016000001"""" "; TEAM FALCON ;9396012; 2016-01-12 15:55 ; 2016-01-11 09:41 ; Malta ; Tanque Químico ; PEREZ TORRES, PORTUGAL LDA ; LEIXOES ; BILBAO ; 18 - DESCARGA ; 535 - TERM COMB REPSOL/BANATICA ; R. FRADESSO SILVEIRA, 4 - 2º A ;3,51E+11; lisbon@barwilpereztorres.pt ; 9HTO9 ;17822;0; 170.11 ; 9.8 ; MTMLA ; TEAM TANKERS MANAGEMENT A/S ;;102;0;25419; 26.23 ;0;1; CS ; Thu Jan 01 00:00:00 GMT 2009 ;0
 LIS201600029 ;" """"04012016000031"""" "; MERCURIO ;7626097; 2016-01-12 17:41 ; 2016-01-07 11:09 ; Portugal ; Rebocador ; OREY COMERCIO NAVEGACAO,SA ; FIGUEIRA DA FOZ ; LAS PALMAS DE GRAND CANARIA ; 11 - ARRIBADO/MAU TEMPO ; 120 - CAIS DA ROCHA/TERMINAL DE PASSAGEIROS ; Rua Castilho , 14 – 4º ;210958272; lisboa@orey-shipping.com ; CSTY ;249;0; 28.12 ; 5.4 ; PTAVE ; TINITA-TRANSPORTES E REBOQUES MARÍTIMOS SA ;;431;0;189; 9.14 ;11;2; CS ; 1979-01-01 00:00:00.0 ;0
 LIS201600031 ;" """"04012016000030"""" "; OBELIX ; FF148AL ; 2016-01-12 17:42 ; 2016-01-07 11:10 ; Portugal ; BATELÃO CISTERNA ; OREY COMERCIO NAVEGACAO,SA ; FIGUEIRA DA FOZ ; LAS PALMAS DE GRAND CANARIA ; 11 - ARRIBADO/MAU TEMPO ; 120 - CAIS DA ROCHA/TERMINAL DE PASSAGEIROS ; Rua Castilho , 14 – 4º ;210958272; lisboa@orey-shipping.com ; CSYC5 ;694;0;55; 4.2 ; PTAVE ; MOTA-ENGIL, ENGENHARIA E CONSTRUCAO, S.A. ;;104;0;964;11;0;5;; undefined ;0
 LIS201600047 ;" """"04012016000047"""" "; TIP HELSINKI ;9277319; 2016-01-12 18:02 ; 2016-01-11 23:56 ; Malta ; Carga Geral multi deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ;  MARGHERA ; AVILES ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805_FUNDEADOURO QUADRO CENTRAL ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; 9HA3936 ;5057;0; 119.98 ; 6.92 ; MTMLA ; SOLMUNDE & PARTNERS ;;336;0;7250; 15.43 ;0;1; CA ; Wed Jan 01 00:00:00 GMT 2003 ;0
 LIS201502622 ;" """"04012015002626"""" "; SANTA GIULIETTA ;9141778; 2016-01-12 20:40 ; 2016-01-07 17:14 ; Alemanha ; Porta-contentores ; NAIP - NAVEGACAO AG INT PORTUGUESA ; SAO TOME ; LEIXOES ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; AV D CARLOS I, Nº44 - 8º ; 229392610/1/2 ; ffernandes@naip.pt ; DGGE ;21531;0; 182.09 ; 8.2 ; DEHAM ; SANTA GIULIETTA OFFEN REEDEREI ;;310;0;30252; 29.94 ;0;1; CS ; undefined ;0
 LIS201600011 ;" """"04012016000011"""" "; PATRICK ;9518426; 2016-01-12 23:07 ; 2016-01-10 22:13 ; Antigua e Barbuda ; Carga Geral single deck ; CINTIA NAVE-AFRET. MARITIMOS,LDA ; RIO DE JANEIRO, RJ ; MONTROSE ; 18 - DESCARGA ; 305 - TERM GRANEIS SILOPOR/BEATO ; R. CARLOS MARDEL, Nº5 - 1º ;218439002; cintia.nave@mail.telepac.pt ; V2GR7 ;2997;0; 89.92 ; 5.7 ; ZAJOH ; LOHMANN BEREEDERUNGEN ;;335;0;4495;14;0;1; CA ; 2010-11-18 00:00:00.0 ;0
 LIS201600023 ;" """"04012016000023"""" "; SICHEM RUBY ;9344174; 2016-01-13 08:44 ; 2016-01-12 21:27 ; Malta ; Tanque Químico ; PINTO BASTO IV-SERVICOS MARITIMOS,LDA ; HUELVA ; LEIXOES ; 18 - DESCARGA ; 535 - TERM COMB REPSOL/BANATICA ; AV 24 DE JULHO 1-D ;269862598; agency.sines@pintobasto.com ; 9HA3915 ;5303;0; 114.99 ; 5.8 ; MTMLA ; TEAM TANKERS REGIONAL LTD ;;102;2631;8824; 18.2 ;14;1; CS ; Sat Aug 12 00:00:00 GMT 2006 ;0
 LIS201600040 ;" """"04012016000040"""" "; TRANS EXETER ;9314753; 2016-01-13 14:03 ; 2016-01-12 01:36 ; Malta ; Tanque Químico ; WILHELMSEN SHIPS SERVICE PORTUGAL, S.A. ; TARRAGONA ; TEESPORT ; 48 - DESCARGA NAVIO TANQUE ACRILONITRILO ; 710 - TERM GRANEIS ALKION/BARREIRO ; R.FRADESSO DA SILVEIRA, 2 - 2ºA ; 213 210 900 ; wss.lisbon@wilhelmsen.com ; 9HA2572 ;5955;0; 118.14 ; 7.7 ; MTMLA ; MARELLA CRUISES ;;102;2533;8500; 18.82 ;0;1; CS ; 2004-09-12 00:00:00.0 ;0
 LIS201600018 ;" """"04012016000018"""" "; INSULAR ;9150420; 2016-01-13 15:51 ; 2016-01-07 09:47 ; Portugal ; Porta-contentores ; VIA OCEANO AGENTES DE NAVEGAÇÃO LDA ; CANIÇAL ; CANIÇAL ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; LARGO VARADOUROS N.º 4, 3º ; 220126242/3/4 ; lsousa@gruposousa.pt ; CSDD ;5599;0; 119.8 ;6; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;2679;6700;20;0;4; CS ; Thu Jan 01 00:00:00 GMT 1998 ;0
 LIS201502592 ;" """"04012015002596"""" "; CMB ADRIEN ;9597991; 2016-01-13 20:21 ; 2015-12-11 01:13 ; Hong-Kong ; Graneleiro ; MARTRANS-NAVEG.COM. E TRANSP., LDA ; ROTTERDAM ; BALBOA ; 18 - DESCARGA ; 290 - CAIS DO BEATO / TMB ; R. DA EMENDA, 58-R/C ;3,51E+11; martrans.lisboa@martrans.pt ; VRJJ2 ;20846;0; 179.9 ; 10.23 ; HKHKG ; BOHANDYMAR LTD ;;202;0;32663; 28.4 ;0;1; C69 ; 2011-11-07 00:00:00.0 ;0
 LIS201502728 ;" """"04012015002732"""" "; ZEYNALABDIN TAGIYEV ;9356957; 2016-01-13 23:41 ; 2016-01-13 11:42 ; Malta ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; LA PALLICE ; TARRAGONA ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805_FUNDEADOURO QUADRO CENTRAL ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; 9HLD8 ;5684;0; 139.63 ;4; MTMLA ; PALMALI SHIPPING & AGENCY ;;335;0;6970; 16.5 ;0;1; CA ; 2006-05-02 00:00:00.0 ;0
 LIS201600032 ;" """"04012016000032"""" "; ALECTO ;9373278; 2016-01-14 00:38 ; 2016-01-09 11:34 ; Holanda ; Carga Geral multi deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; PORTO NOVO ; ORAN (WAHRAN) ; 13 - CARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; PHLR ;2545;0; 88.6 ; 3.5 ; NLRTM ; FOCUS SHIPMANAGEMENT BV ;;336;0;3800; 12.5 ;13;1; C69 ; 2007-10-24 00:00:00.0 ;0
 LIS201600041 ;" """"04012016000041"""" "; CONSTANTIN S ;9325441; 2016-01-14 01:16 ; 2016-01-11 23:08 ; Antigua e Barbuda ; Porta-contentores ; MAERSK PORTUGAL-AG TRANSP.INT.,LDA ; ALGECIRAS ; LEIXOES ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; AV.D.JOAO II Nº 1.16.05. L - 11º ;218980022; pt.manifest@maersk.com ; V2BM7 ;27191;0; 199.93 ; 8.9 ; AGSJO ;" MS ""CONSTANTIN S"" H+H SCHEPERS REEDEREI GMBH & CO. KG ";;310;0;33011; 32.2 ;0;1; CS ; 2006-03-24 00:00:00.0 ;0
 LIS201600043 ;" """"04012016000043"""" "; AASLI ;9060778; 2016-01-14 15:35 ; 2016-01-13 00:29 ; Gibraltar ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; TORREVIEJA ; NEWHAVEN ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; ZDKD7 ;3968;0; 99.95 ; 6.45 ; GIGIB ; AASEN SHIPPING AS ;;335;2293;6630; 15.85 ; 11.75 ;1; CS ; 1994-01-01 00:00:00.0 ;0
 LIS201502725 ;" """"04012015002729"""" "; EL CONDOR PAS ;9234202; 2016-01-14 16:30 ; 2016-01-02 18:18 ; Panama ; Graneleiro ; CINTIA NAVE-AFRET. MARITIMOS,LDA ; ISTANBUL ; VARNA ; 18 - DESCARGA ; 800_FUNDEADOURO MAR DA PALHA ; R. CARLOS MARDEL, Nº5 - 1º ;218439002; cintia.nave@mail.telepac.pt ; H3UK ;20157;0; 176.63 ; 8.1 ; PAPTY ; VMV SHIPPING & TRANSPORT CO ;;202;0;33476; 27.5 ;0;1;; 2001-01-01 00:00:00.0 ;0
 LIS201600039 ;" """"04012016000039"""" "; NICOLAS DELMAS ;9220861; 2016-01-14 20:02 ; 2016-01-13 08:21 ; Bahamas, Ilhas ; Porta-contentores ; CMA CGM PORTUGAL - AGENTES DENAVEGAÇÃO, SA ; LEIXOES ; TANGER MED ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Cais das Oficinas, Edificio 114, Rocha Conde d’Óbidos ;213256220; lca.jsantos@cma-cgm.com ; C6SF5 ;26061;0; 195.6 ; 8.2 ; BSNAS ; STE MAGHREBINE DE CREDIT BAIL ;;310;0;30450; 30.2 ;0;1; CA ; undefined ;2200
 LIS201600067 ;" """"04012016000067"""" "; ACACIA NOIR ;9287883; 2016-01-14 20:48 ; 2016-01-14 08:15 ; Malta ; Tanque Químico ; OREY COMERCIO NAVEGACAO,SA ; CADIZ ; LA CORUNA ; 18 - DESCARGA ; 535 - TERM COMB REPSOL/BANATICA ; Rua Castilho , 14 – 4º ;210958272; lisboa@orey-shipping.com ; 9HA3828 ;3923;0; 105.5 ; 6.7 ; MTMLA ; WISBY TANKERS AB ;;102;1667;5895; 16.8 ;0;1; CA ; 2004-03-03 00:00:00.0 ;0
 LIS201600046 ;" """"04012016000046"""" "; HARBOUR FASHION ;9473080; 2016-01-14 21:34 ; 2016-01-14 15:52 ; Portugal ; Tanque Químico ; MARMEDSA - AGENCIA MARITIMA, LDA ; ALGECIRAS ; ROUEN ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805_FUNDEADOURO QUADRO CENTRAL ; Av. D. João II - nº. 51 – Piso 2 – Sala C Edificio Art’s – Parque das Nações ;269869190; opsptlis@marmedsa.com ; CQNM ;11880;0; 144.06 ; 6.2 ; PTZFM ; NORDIC WOMAR PTE LTD ;;102;0;16878;23;0;1; CA ; 2011-01-01 00:00:00.0 ;0
 LIS201600062 ;" """"04012016000062"""" "; FINITA R ;9400162; 2016-01-15 00:14 ; 2016-01-14 05:12 ; Espanha ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; CASABLANCA ; FIGUEIRA DA FOZ ; 13 - CARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; ECOE ;3778;0; 99.8 ; 4.2 ; ESSCT ; NAVIGASA ;;335;1711;5000;14;0;1; CS ; Thu Oct 23 00:00:00 GMT 2008 ;0
 LIS201600003 ;" """"04012016000003"""" "; SHUN XIN ;9454656; 2016-01-15 03:03 ; 2016-01-06 00:29 ; Hong-Kong ; Graneleiro ; OCIDENAVE-NAVEGACAO LDA ; ABIDJAN ; CASCAIS ; 13 - CARGA ; 800_FUNDEADOURO MAR DA PALHA ; Estrada Manuel Correia Lopes nº 682 ;3,51E+11; ops.lis@ocidenave.com ; VRGG3 ;32983;0; 189.99 ; 6.8 ; HKHKG ; COSCO HK SHIPPING CO LTD ;;202;0;56933; 32.26 ;0;1; CS ; 2010-02-01 00:00:00.0 ;0
 LIS201600006 ;" """"04012016000006"""" "; BOXY LADY ;9108386; 2016-01-15 08:17 ; 2016-01-07 16:25 ; Malta ; Porta-contentores ; PORTMAR-AGENCIA DE NAVEGACAO LDA ; LEIXOES ; BISSAU ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua da Cintura do Porto de Lisboa, Armazém 20 – 2º Piso ;218391880; lisboa.office@portmar.pt ; 9HYU9 ;14241;0; 158.75 ; 7.5 ; MTMLA ; Bonzai Shipping Ltd ;;310;6256;18447;24;16;1; CS ; Sat Jun 01 00:00:00 GMT 1996 ;1129
 LIS201600012 ;" """"04012016000012"""" "; MACAO STRAIT ;9362724; 2016-01-15 10:46 ; 2016-01-14 18:53 ; Portugal ; Porta-contentores ; VESSELMAR - AGENCIA NAVEGACAO LDA ; HALIFAX, NS ; VALENCIA ; 13 - CARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ;;;; CQFJ ;21018;0; 179.7 ; 7.7 ; PTZFM ; MS MACAO STRAIT GMBH & CO, KG ;;310;0;25904; 27.6 ;0;1; CA ; Tue Jan 01 00:00:00 GMT 2008 ;0
 LIS201600058 ;" """"04012016000058"""" "; FURNAS ;9164548; 2016-01-15 20:07 ; 2016-01-13 22:49 ; Portugal ; Porta-contentores ; BENSAUDE-AGENTES DE NAVEGACAO LDA ; PONTA DELGADA ; VILA DO PORTO ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Praça Europa, nº2  Cais do Sodré ;3,51E+11; pedro.cardoso@bensaude.pt ; CSBK ;4450;0; 100.6 ; 6.2 ; PTPDL ; MUTUALISTA ACOREANA DE TRANSPORTES MARITIMOS,SA ;;310;2150;5555; 18.8 ;0;4; ISP ; Mon Mar 01 00:00:00 GMT 1999 ;275
 LIS201600050 ;" """"04012016000050"""" "; KRISTIN C ;9523938; 2016-01-15 20:46 ; 2016-01-15 05:45 ; Reino Unido ; Carga Geral single deck ; OCIDENAVE-NAVEGACAO LDA ; MARIN (PONTEVEDRA) ; TILBURY ; 18 - DESCARGA ; 305 - TERM GRANEIS SILOPOR/BEATO ; Estrada Manuel Correia Lopes nº 682 ;3,51E+11; ops.lis@ocidenave.com ; 2CTI5 ;4151;0; 106.07 ; 6.95 ; GBCOW ; CARISBROOKE SHIPPING 6250 BV ;;335;0;6750; 15.5 ;0;1; CS ; Wed Jan 20 00:00:00 GMT 2010 ;0
 LIS201600044 ;" """"04012016000044"""" "; LADY AYAN ;9197480; 2016-01-15 20:55 ; 2016-01-14 13:21 ; Panama ; Carga Geral single deck ; SUPERMARITIME PORTUGAL-ACT.MAR.,LDA ; SAO TOME ; ARBATAX ; 13 - CARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Av Visconde Valmor 35 R/ C Dto ;217817360; supermaritime@supermaritime.pt ; 3EET5 ;2999;0; 95.08 ; 4.2 ; PAPTY ; GN DENIZCILIK VE ACENTELIK LTD ;;335;0;5211; 13.2 ;0;1; CS ; 2000-01-01 00:00:00.0 ;0
 LIS201600035 ;" """"04012016000035"""" "; MERWEDIJK ;9242986; 2016-01-15 20:56 ; 2016-01-14 11:22 ; Holanda ; Porta-contentores ; GARLAND NAVEGACAO,LDA. ; CASABLANCA ; LEIXOES ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; PFCN ;6420;0; 132.23 ; 6.9 ; NLGRQ ; BEHEERMAATSCHAPPIJ M.S. MERWEDIJK II B.V. ;;310;0;8391; 19.4 ;0;1; CS ; 2001-01-01 00:00:00.0 ;0
 LIS201600076 ;" """"04012016000076"""" "; JUNO ;9422378; 2016-01-16 05:43 ; 2016-01-15 19:59 ; Bahamas, Ilhas ; Graneleiro ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; ROUEN ; CASABLANCA ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805_FUNDEADOURO QUADRO CENTRAL ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; C6YJ4 ;20603;0; 189.57 ; 6.9 ; BSNAS ; Erato Five Shipping Ltd ;;202;0;29707; 23.6 ; 14.5 ;1; CS ; 2011-04-28 00:00:00.0 ;0
 LIS201502670 ;" """"04012015002674"""" "; ALLEGRO ;9142447; 2016-01-16 07:43 ; 2015-12-21 17:22 ; Sao Vicente ; Porta-contentores ; BENSAUDE-AGENTES DE NAVEGACAO LDA ; FREEPORT ; Djen-Djen ; 28 - REPARAÇÃO PROGRAMADA EM ESTALEIRO ; 165 - ESTALEIRO NAVAL DA ROCHA ; Praça Europa, nº2  Cais do Sodré ;3,51E+11; pedro.cardoso@bensaude.pt ; J8B5341 ;2984;0; 98.68 ;4; VCKTN ; BALTNAUTIC SHIPPING LTD ;;310;0;4850; 16.9 ;0;1; CS ; 1996-01-01 00:00:00.0 ;366
 LIS201600034 ;" """"04012016000034"""" "; MARIA DA PAZ ;9150432; 2016-01-16 12:48 ; 2016-01-13 23:48 ; Antigua e Barbuda ; Porta-contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; PONTA DELGADA ; PONTA DELGADA ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; CSAJ ;3978;0; 100.6 ;6; AGSJO ;" MS "" MARIA DA PAZ "" SCHIFFFAHRTS GMBH & CO. KG ";;310;0;4969; 16.5 ;0;1; CS ; Wed Dec 01 00:00:00 GMT 1999 ;0
 LIS201600088 ;" """"04012016000088"""" "; WILSON CARONTE ;9125047; 2016-01-16 18:09 ; 2016-01-16 12:44 ; Antigua e Barbuda ; Misto - Carga geral / Contentores ; ARENTHERN - AG NAVEG SOC UNIP LDA ; HUELVA ; VLISSINGEN (FLUSHING) ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 535 - TERM COMB REPSOL/BANATICA ; Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62 ;211531178; ssantos@incargo.pt ; V2FA6 ;2997;0; 99.9 ; 5.8 ; AGSJO ; WESSELS REEDEREI GMBH & CO KG ;;339;1741;4450; 12.8 ;13;1; CA ; 1995-12-22 00:00:00.0 ;297
 LIS201600055 ;" """"04012016000055"""" "; BALMORAL ;8506294; 2016-01-16 18:18 ; 2016-01-16 09:03 ; Bahamas, Ilhas ; CRUZEIROS ; WILHELMSEN SHIPS SERVICE PORTUGAL, S.A. ; SOUTHAMPTON ; PUERTO DEL ROSARIO ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; R.FRADESSO DA SILVEIRA, 2 - 2ºA ; 213 210 900 ; wss.lisbon@wilhelmsen.com ; C6II4 ;43537;0; 217.91 ; 7.1 ; BSNAS ; FRED OLSEN ;;361;19985;35260; 28.21 ;23;1; CS ; Fri Jan 01 00:00:00 GMT 1988 ;0
 LIS201502657 ;" """"04012015002661"""" "; TAMAR ;9456226; 2016-01-16 18:20 ; 2015-12-29 17:33 ; Ilhas Marshall ; Graneleiro ; OCIDENAVE-NAVEGACAO LDA ; PORTO DESCONHECIDO ; Chornomorsk ; 18 - DESCARGA ; 495 - TERM GRANEIS SILOPOR/TRAFARIA ; Estrada Manuel Correia Lopes nº 682 ;3,51E+11; ops.lis@ocidenave.com ; V7SQ6 ;32987;0; 189.99 ; 12.3 ; MHMAJ ; GENSHIPPING CORPORATION  ;;202;0;56563; 32.26 ;0;1; ISP ; 2010-01-01 00:00:00.0 ;0
 LIS201600048 ;" """"04012016000048"""" "; MSC VIDHI ;9238739; 2016-01-16 18:52 ; 2016-01-16 03:42 ; Liberia ; Porta-contentores ; MEDITERRANEAN SHIPPING CO.(PORT) SA ; SINES ; LE HAVRE ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Avª Arqto Fernando Távora, 1190 ;210732776; PT083-OPSLIS@msc.com ; D5GE2 ;66500;0; 277.3 ;9; LRMLW ; MSC Mediterranean Shipping Co SA ;;310;0;67796;40;0;1; C69 ; Mon Jan 01 00:00:00 GMT 2001 ;0
 LIS201600024 ;" """"04012016000024"""" "; X-PRESS MULHACEN ;9365960; 2016-01-16 23:56 ; 2016-01-13 13:22 ; Malta ; Porta-contentores ; GARLAND NAVEGACAO,LDA. ; ALGECIRAS ; CASABLANCA ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; 9HA3465 ;7702;0; 141.61 ; 5.7 ; MTMLA ; NORBULK SHIPPING PTE LTD ;;310;0;9620; 20.6 ;0;1; CS ; Sun Jan 01 00:00:00 GMT 2006 ;806
